paper_id,keyword,field_id
5E858714,www,0826DA74
5F1ED34C,link analysis,0011E854
5FA5F60D,scripting language,03A93E16
6A7FC527,news,1F5C7FFD
6BEC3FFA,subjectivity,0C17DAE2
6CB3E3E7,web,0826DA74
70E11547,nlp,0C2DB2A7
7183EFDC,knowledge representation,099D42EF
750DB538,question answering,02A3D790
75255DA3,parsing,0B1FF9A4
75424E35,services,02A1D9D3
7543979F,mobile device,0B24E4DD
7554676E,privacy,04A33560
7570726B,prediction model,02BAEDB1
757AF2BA,environment,0A019DB2
758BABE7,semantic equivalence,0242B81B
758F06DB,web,0826DA74
75C1F87A,object oriented,04655FD1
75D7B357,world wide web,0826DA74
7600598B,data model,0090990D
76256797,social media,1EEA6379
762D46A4,information systems,0ABD9D9D
762EA2B6,semantic search,09EB6ABF
765902AC,consistency,01D14F50
76838D31,digital music,053A0000
76849C63,indexation,0B1AE4E8
769863B6,server,059A455C
769C7716,web,0826DA74
769D8F66,random walk,073947DC
769E132A,upnp,0A8DD0BB
76B5EAA3,social network,05242AA7
76BD5458,virtual worlds,032DCB7C
76BE2FD7,data integrity,02032DFA
76EB44BE,html,08448679
772F2BFF,electronic commerce,04AF4EC1
7768E32D,rate of change,039E7BED
7768E32D,satisfiability,0A0F4889
7792F5E0,information retrieval,0160D514
77AE2A13,web pages,014F152B
77C9C94D,system analysis,06B6D7FC
77D4E3C9,social network,05242AA7
77E83A9F,class of service,0A2BB115
77F14004,statistics,064E5072
77F31DEE,metadata,0592FC03
7813EB14,digital library,1EA11BEA
78146377,attribute grammar,09C71226
7836C8D4,asynchronous communication,0904F595
785408EF,web service,021EE282
785D4948,www,0826DA74
7869EC33,navigation,0ACE8619
787B9312,user experience,0BFB67B9
788C35A7,game theory,0A8EFC34
78A5D6DE,information retrieval,0160D514
78B285A6,social responsibility,08CC2E6B
78C84276,information extraction,0BABCAD2
78C99107,digital library,1EA11BEA
78C99107,machine learning,0724DFBA
78C9C004,time series,09064767
78CE3AD1,uml,08AE5B8A
78CF13C0,web applications,07125B99
78D27150,semi structured data,02638A73
7901ECEB,web pages,014F152B
7903CB15,standardisation,0B35FD98
79231716,prediction model,02BAEDB1
7932BCEA,web service,021EE282
794A36EA,social media,1EEA6379
795CA55D,support vector machine,00BB2E8D
7965166D,site map,0407C2E5
7977009E,load distribution,0184123F
79799E25,social media,1EEA6379
797DA6FF,public sector,08D0271B
797DB05A,business process,05164482
7986D8C2,linked data,041E01D9
79A04630,semantic similarity,07C47F14
79BCAEE9,semantic web,00207EA7
7A1F8EB3,state machine,0A00C4B8
7A2E52E7,web crawler,00D1B74C
7A43FA78,algorithms,00AE2819
7A5969A5,mobile communication,05B1168F
7A5969A5,query language,0B721F10
7A62D9AA,standardization,0B35FD98
7A6E67AB,world wide web,0826DA74
7A73C094,world wide web,0826DA74
7A8CFF9D,technological progress,0839AA00
7A99C59F,social networks,05242AA7
7AB96E8F,information model,0145995E
7AC4BD08,search engine,05D52366
7ACD4E75,classification,02E72525
7AD4D54C,temporal databases,049B2912
7ADD8F1E,data storage,0B9B7E5E
7AF2877D,xml,00863DF2
7B04FB9A,interactive tv,2061CC86
7B060EEE,enterprise,08974DB8
7B208877,clustering,04625E4E
7B2261C5,regression analysis,091CB999
7B29F735,application,0801842D
7B3475B8,web pages,014F152B
7B574A5C,social interaction,07C09FE0
7B60553E,data cleansing,0283E7E1
7B622784,service design,03A3C003
7B65E530,source code,02920DF7
7B69AB07,recommender systems,213A570A
7B770463,economics,09ACE10E
7B7AA599,interactive television,2061CC86
7BCE4113,hierarchical clustering,05888D38
7BD59E26,search engine,05D52366
7BF43DC1,search algorithm,077C413F
7C0511AF,metrics,0BAB60C5
7C12C632,geographic information system,027EAE5F
7C1F4A0C,relational database,00564A32
7C3C575E,negotiation,0BE85717
7C3DF42F,logic programming,07ADEBA6
7C40561E,social media,1EEA6379
7C466366,information retrieval,0160D514
7C62520A,information need,04B56F66
7C723D00,web pages,014F152B
7C81F327,scheduling,06BF4E3A
7CDD5A9D,interface,0674010B
7CDEF916,adaptation,095B5F98
7CEE121E,web search engine,1F1A457A
7D054E14,fault detection,091AB76F
7D125E8D,transfer learning,08FE8AD8
7D1AE2B4,objective function,07868074
7D1F2B8B,e commerce,04AF4EC1
7D1F562A,streaming algorithms,0B27F053
7D288950,bioinformatics,039D5C06
7D2900FF,virtual environment,0182BBC1
7D2C9116,css,058E5378
7D317734,change detection,0C22A061
7D3BAD25,world wide web,0826DA74
7D478139,spam,095F300A
7D478139,trust,015B4C09
7D488CFE,look ahead,08C7945F
7D4A6DBC,semantic interpretation,0B82DCC5
7D4C9844,algorithms,00AE2819
7D4D4D75,web navigation,03A4415E
7D56C848,workflow,0A900D5D
7D5FDCBF,application server,09CEE641
7D62975B,power law distribution,0B58DDBC
7D6BA50B,web search engine,1F1A457A
7D7AB27C,performance,03D62B2D
7D7CCC00,behavior change,00D9A1F6
7D7E84D7,timeline,0043BB4B
7D83C037,network security,0AE21B54
7D8B03A7,accessibility,0C49530D
7DA0ADFB,genetic algorithm,008782E9
7DAB6491,web application security,0387F31D
7DBF7E7B,web service,021EE282
7DC2DBCB,web mining,0BBEAF3D
7DC6EF0C,service management,02E93DFB
7DD077F3,programming paradigm,0209549D
7DFB36F6,image analysis,01B1E4E6
7E02C6E4,indexation,0B1AE4E8
7E12F25E,database system,04984686
7E176162,information extraction,0BABCAD2
7E1C857B,web services,021EE282
7E209CEF,question answering,02A3D790
7E25C96E,information extraction,0BABCAD2
7E2F87F7,query language,0B721F10
7E3B64FB,operating system,06ABC255
7E3BA24F,link analysis,0011E854
7E5ABB3F,structured query language,1E7343E3
7E5D037E,group communication,02ACB08A
7E62D94B,maximum flow,0962CC08
7E6597D6,em algorithm,0ADA588F
7E6CF241,semantic web,00207EA7
7E733820,privacy,04A33560
7E7A5A3D,social network,05242AA7
7E7B5D8F,developing country,04FFAAB8
7E7F4954,information extraction,0BABCAD2
7E88DE5F,world wide web,0826DA74
7E8F5FF7,version control,01FA0EF0
7E9369DA,depth first search,08469670
7E93FD83,search engine,05D52366
7E982D88,personalization,0AE867C7
7E982D88,semantic web,00207EA7
7EA874F8,gaussian mixture model,03A63778
7EA9A5F3,web pages,014F152B
7EB0C5A3,web service,021EE282
7EB88F7A,link analysis,0011E854
7EBA0FBC,relational database system,01743C2E
7EBA8B16,crowdsourcing,03B58E50
7EC0755E,image annotation,0BE55596
7EC6D587,contextual advertising,042E26FC
7EC78542,linked data,041E01D9
7EC8A498,web interface,0555BE69
7ED880DB,distributed system,072BDC64
7EE7DC62,digital signatures,070F9DE7
7EEC1E1B,xml database,0AE9684E
7EF0A2AB,semantic web,00207EA7
7EF72B19,p2p,1FE26BE6
7EF92377,rule based,08E5B3D7
7EFC5CCB,model error,0AABB3EA
7EFDB998,social network,05242AA7
7F009EE4,xml schema,0856B19F
7F0118AA,web 2 0,0825DD0F
7F089D49,keyword advertising,0791C829
7F0B5D4E,owl,0608A6F7
7F0D278F,power law distribution,0B58DDBC
7F1FD024,web security,01516333
7F2563EC,search engine,05D52366
7F39F3BB,quality of service,004E1EE9
7F3DB5D1,machine learning,0724DFBA
7F51AE1B,search engine,05D52366
7F51DA12,traveling salesman,0A7B6592
7F5790A7,diagrams,0B1C3954
7F5CB0B2,ontology,0189D6E8
7F61581B,privacy,04A33560
7F6F177B,speech codes theory,09836F26
7F7C734D,information need,04B56F66
7F824BE7,web browsing,03A4415E
7F8D8BCB,organization,09EF3F02
7FC05013,machine learning,0724DFBA
7FC19A89,conditional probability,02A6E7B2
7FC7AE18,data verification,02F9598D
7FD27E20,algorithms,00AE2819
7FE0D3F8,popular culture,05BA3755
7FE1A9E9,information visualization,0B0FB55B
7FE43F3D,learning to rank,0520D581
7FEF0DDC,search engine,05D52366
7FF699E9,web ontology language,0608A6F7
7FF7A4F9,recommender system,213A570A
801EFCED,dynamic scheduling,06695C35
8023A997,web pages,014F152B
8031AE50,giant component,08DEC856
803A5612,social network,05242AA7
803A5612,xml,00863DF2
80402C28,social network,05242AA7
8046E974,present value,0069B3B9
805337F2,user interface,0555BE69
805520F4,quality factor,0B307632
805D8314,machine learning,0724DFBA
806BCABA,machine learning,0724DFBA
80798633,emotions,0628CE72
807DC1F5,software development,1F8A8C04
8081553D,social networks,05242AA7
808AC408,advertising,06B7A533
80918D4A,search engine,05D52366
80A73CD8,web service,021EE282
80AC24BC,neural network,0304C748
80C6AFE5,interactive media,0C199A24
80E318F3,semantic web,00207EA7
80E431F4,scalability,02DD1A22
80F24DEC,natural language processing,0C2DB2A7
80FEAB8D,ranking,0BCC2418
81009D1A,xsl,06D33E5B
810DB233,data exchange,00F1CA12
812330E1,automation,06E883C0
81255B08,web usage mining,0BBEAF3D
8125E079,web pages,014F152B
81296CE3,minimal perfect hashing,053618DC
812E1AE7,relative entropy,0A3CBE02
812E1AE7,web usage mining,0BBEAF3D
8139CA6C,rest,049AF9A1
813E15E1,semantic web,00207EA7
814D1878,interpreter,075187E8
814D1878,xml,00863DF2
814D776A,rdf,08CAA204
8160C4DC,random walk,073947DC
816265AF,recommender system,213A570A
81640F0F,machine learning,0724DFBA
816FA5D5,social influence,07D15138
81739971,data collection,07F47865
81792AC8,semantic web,00207EA7
855DC178,metadata,0592FC03
85AE0271,markup languages,02BBFF34
8637E670,representation learning,038A6F94
017F3203,recommender systems,213A570A
02707192,engineering design,0215A43F
028C976E,random walk model,073947DC
02DE5822,ontology mapping,069C3FBD
03AF723D,indexation,0B1AE4E8
04454334,world wide web,0826DA74
050D4D27,extensible markup language,00863DF2
056D148B,sentiment analysis,03F53920
0571D365,wireless application protocol,03218FED
06DB8AFD,classification,02E72525
071F5E46,p2p,1FE26BE6
08403F99,electronic publishing,011BCFE4
090B1631,accessibility,0C49530D
0A5DE95F,system architecture,05D7BF9C
0BBEBBCC,classification,02E72525
0BE7EE90,selection bias,0268CF76
3D787897,web app,07125B99
42B6F8BE,mutual information,0911786B
5880958E,java,20AD2170
58C2DC67,web pages,014F152B
59CD6B2B,network server,059A455C
5AADB567,world wide web,0826DA74
5AEA22BB,analysis,014F8011
5B984A6F,petri net,024E2D6D
5CC0529F,simulation,02A1BFD4
5E357C30,proxy,0653F883
5E858714,mosaic,0699BEE7
5EC817B5,web pages,014F152B
6633B78C,topic model,0A3BB9C0
6656331B,recommender systems,213A570A
672FDC92,electronic data interchange,02799FDD
6BD997FA,web security,01516333
6E164F80,crowdsourcing,03B58E50
718B933C,semantic technologies,0068FFAA
71A4E88E,crowdsourcing,03B58E50
72C27B25,advertising,06B7A533
74641D99,entity linking,05C3B493
749E1E87,degree distribution,0535D7FF
74A2695D,opinion mining,03F53920
74D7741F,mobility,089D907D
7520DDB2,graphics,01472DD7
752727B0,separation of concern,048AEF7D
7535B6AD,information retrieval,0160D514
753E349B,web service,021EE282
754763FE,satisfiability,0A0F4889
754FACA2,web crawlers,00D1B74C
755B02BD,algorithms,00AE2819
7569DFC3,web services,021EE282
756D68E0,access control,1F75EC2F
7593C2CD,distributed computing,072BDC64
75B7A2DE,intellectual property rights,0215A9CE
75C3433B,javascript,20797F36
75C78166,geometric model,0633E965
75C7DC7A,ubiquitous computing,0A438068
7619AE27,mobile computing,089D907D
761B5ABE,use case,0259925A
76269DA1,web pages,014F152B
762E20CD,user interface design,08E51159
76388A76,web pages,014F152B
76396126,coding,0AB33ABB
763B8512,social media,1EEA6379
7641E6D3,self organizing networks,0AB4C40C
765717A4,classification,02E72525
765CD62A,xml schema,0856B19F
76763082,viral marketing,0B258617
767B6BB9,bluetooth,208E9730
767F189D,scalability,02DD1A22
769CDC10,world wide web,0826DA74
769E6DA8,xslt,08F98064
76A71772,semantic web,00207EA7
76FB0669,optimization,07868074
774E9153,rdf,08CAA204
775719C9,design patterns,08B49EF3
7769DDA3,world wide web,0826DA74
776C1039,classification,02E72525
777E9816,information retrieval,0160D514
778A5C6B,link farming,064B6D06
778A5C6B,real time,04BB9B33
77B09DD0,integrity constraints,02032DFA
77B9B131,gibbs sampling,09715BDF
77D1DB01,access control,1F75EC2F
77E60313,owl,0608A6F7
77F75848,relational data,00564A32
77F9B0A6,machine learning,0724DFBA
7802DC3A,personalization,0AE867C7
7847B707,application development,0B6C445D
787AFB9C,hierarchical data,08A45369
787AFB9C,rich internet application,062463EA
788F6415,electronic publishing,011BCFE4
7895F55D,fault tolerant,03C98E70
78CC1B6A,wap,03218FED
78CF1C35,aliasing,003E18E7
78CF1C35,privacy,04A33560
78D27150,linear temporal logic,0048E6C0
78E4B31F,cost effectiveness,1EBAA76F
78E8B669,user interface,0555BE69
78F7C56F,first order logic,05FD39C4
79103582,compression,0ABAD5FB
79103582,compression algorithm,04AE8D72
79169B8D,mobile computing,089D907D
791D90F7,replication,00C01ECE
7930F818,monte carlo algorithm,00EC3DF8
7939FA5A,data integrity,02032DFA
793DF65A,conjunctive queries,03E9B31B
7941CA8C,process management,0BA0E97F
7949886A,linked data,041E01D9
794DB6F0,social context,06944054
797B5996,pattern recognition,0AAB07DF
799273F7,level of detail,027731E2
79A9FF38,navigation,0ACE8619
79E30EF0,world wide web,0826DA74
79F07E36,ground truth,08C0BE19
79F9C6D4,tcp,02008589
79FDA7A8,world wide web,0826DA74
7A2E9A47,social network,05242AA7
7A5B0BE3,web,0826DA74
7A69D30A,category,02A7B638
7A69D30A,entity,09BE5175
7A8C85E3,rss,00246699
7A955595,database replication,0432D821
7AC7C074,interference,09BF1455
7ADD8F1E,query by example,0B939AAA
7B10DF7F,social behavior,01438E72
7B13B850,client server,091CC633
7B37451B,service provider,0001C739
7B37D8D1,information need,04B56F66
7B574A5C,social media,1EEA6379
7B5CCBE2,web pages,014F152B
7B5D91C0,sequence,023FA19A
7B92711B,world wide web,0826DA74
7BA845A5,stock exchange,0BF90931
7BB0B3DF,social media,1EEA6379
7BC471DD,inverted index,07C8A618
7BDCEE6F,web pages,014F152B
7BFF52DD,bloom filter,08C676B7
7C530887,web,0826DA74
7C59CDF3,online advertising,1E89AAC1
7C5DECA8,web,0826DA74
7C620F2F,hybrid system,0308A2D5
7C948814,interoperability,013343B6
7C9F7E64,xslt,08F98064
7CBB15CC,information system,0ABD9D9D
7CF4CBE5,distance metric,0C4178A6
7D07C2A1,ontologies,09F001E0
7D0B31B8,web pages,014F152B
7D0CE7E1,information retrieval,0160D514
7D134A28,software engineering,06E88D7C
7D27AF79,semantic web,00207EA7
7D288950,design,025FEB36
7D35D3F2,knowledge base,00457FEE
7D40CD6B,client side,0C119060
7D432505,search engine,05D52366
7D488CFE,semantic web,00207EA7
7D4AE1BC,structured data,0090990D
7D507A20,collaboration,215A1CAF
7D507A20,web pages,014F152B
7D52514C,social networks,05242AA7
7D537E7C,data model,0090990D
7D5BA1DB,design,025FEB36
7D664546,web usability,0040A851
7D66F69C,web accessibility,0B9A6D27
7D745A19,prediction model,02BAEDB1
7D7AB27C,graph partitioning,02EA3506
7D880298,internet traffic,03D01A5E
7D958678,unicode,1DD5D0F9
7D991366,natural language,0BA46B7D
7D9A6234,semantic web,00207EA7
7D9F7EC8,static analysis,05D293B4
7DAC7B11,social networks,05242AA7
7DBF7E7B,semantic web,00207EA7
7DC25DE2,probing,02AD1A92
7DCC02FB,game theory,0A8EFC34
7DCDC2E1,association rule mining,0B88F451
7DCEC843,dynamic content,05F84B34
7DCEC843,real time,04BB9B33
7DD17B61,graphical models,094A0611
7DD8399A,rule based system,08E5B3D7
7DD8399A,semantic web,00207EA7
7DDB5FA1,proxy,0653F883
7DE0A01F,search engine,05D52366
7DE20EEB,second order,08A15705
7DEA6120,wireless communications,212309C0
7DF03CE5,communications,02C2ABE6
7DF0A793,crawling,05FB8228
7DF92245,recommender system,213A570A
7DFC5BE1,complexity,0BFC7632
7DFEA1C9,geotags,0331F468
7DFEBD01,personalisation,0AE867C7
7E020B1E,schema,0A357818
7E066B3A,front end,0328F5C8
7E13B815,xml,00863DF2
7E1FB004,social dynamics,040581CF
7E36DEC5,degree distribution,0535D7FF
7E386FD0,information model,0145995E
7E42CAE3,web accessibility,0B9A6D27
7E4A8532,data center,0929E474
7E62D94B,maximum flow algorithm,0962CC08
7E7FE1A7,queueing theory,015A2453
7E84F333,content management,01F82393
7E909F55,algorithms,00AE2819
7E91EB65,probabilistic latent semantic analysis,06BB39F1
7E982D88,ontology,0189D6E8
7E9AABC7,same origin policy,0A748764
7EAB44FA,middleware,08183038
7EAB4E72,web pages,014F152B
7EB88F7A,relational data,00564A32
7EBF5113,web pages,014F152B
7EC8A498,web browsing,03A4415E
7ED33D0A,text analysis,044294F0
7ED8F618,structural complexity,1E602ED4
7EDD50CD,model checking,06924F71
7EE499E8,rest,049AF9A1
7EF2CBD9,recommender systems,213A570A
7EF2E3A5,web services,021EE282
7EF72C0B,web navigation,03A4415E
7EFC5CCB,semantic web,00207EA7
7EFDB998,click through rate,06DD6CCF
7F060508,near real time,04BB9B33
7F12A379,hierarchical clustering,05888D38
7F17A2E1,enterprise,08974DB8
7F1DA0D3,resource description framework,08CAA204
7F407822,community structure,07EEA35C
7F47BFD0,semantic web,00207EA7
7F660233,world wide web,0826DA74
7F6C6C30,source code,02920DF7
7F6D9D3E,service management,02E93DFB
7F72F58E,service management,02E93DFB
7F80CF44,web search engine,1F1A457A
7F827C25,social network,05242AA7
7F8F6E80,parsing,0B1FF9A4
7F92170B,web pages,014F152B
7F980C3C,data migration,08B61B89
7FA53B90,kernel method,0749D935
7FC084B5,keyword advertising,0791C829
7FC19A89,conditional random field,0917F747
7FCACE3B,meta model,052991F7
7FCC6655,system architecture,05D7BF9C
7FCC6655,web services,021EE282
7FD4E2CC,databases,04984686
7FDE720F,wikipedia,00258A22
7FEAA06A,structured data,0090990D
7FF8B25B,web service,021EE282
7FFA2C02,social network,05242AA7
7FFAF9C6,natural language,0BA46B7D
800621E9,learning to rank,0520D581
80088E34,inverted index,07C8A618
80109F28,semantic web,00207EA7
8011798C,compression,0ABAD5FB
8011798C,world wide web,0826DA74
80178925,similarity,0627E7A3
801920BD,agent based social simulation,04E74C72
801C3173,anchor text,00CD0524
801DA13B,measurement,02CB6F12
801F46BB,application server,09CEE641
8023E007,mobile web,1ECD34E6
803644BF,information retrieval,0160D514
8037F044,question answering system,02A3D790
803B744A,e commerce,04AF4EC1
8043E3A1,user centric,09A474AB
8044264A,life cycle,0B07223C
8046F4B5,network analysis,01F6B79D
805337F2,social science,0229BD39
80583F78,random sampling,056A2510
8065B2D3,design,025FEB36
806F859C,information need,04B56F66
807B1974,search engine,05D52366
80818606,free riding,0518C9F3
8082C4EC,neural net,0304C748
8084087B,radio frequency identification,0C2C3181
809CA16B,rate of change,039E7BED
80A88F96,web accessibility,0B9A6D27
80D1EAAC,performance,03D62B2D
80D3A78B,foreign language,06CBA7C4
80D72A6E,data compression,04AE8D72
80EB6FE1,web pages,014F152B
80F7F501,syndication,054D7743
81018A8A,satisfiability,0A0F4889
8101D82B,ubiquitous computing,0A438068
81040B0C,honeypots,0B668267
8116BB3E,geolocation,01505476
811F3DEC,sentiment analysis,03F53920
812817A0,rss,00246699
81283F06,software engineering,06E88D7C
81283F06,web service,021EE282
81296CE3,random graph,02D42817
81395CAB,exploratory study,051FDBE2
81421E17,semantic network,051735CF
81449CD5,place,03B1BF02
81453713,incentive compatibility,0578EC8B
8147D67C,world wide web,0826DA74
81487384,relational database,00564A32
814F638D,data mining,0765A2E4
81549435,web service,021EE282
81560A4E,classification,02E72525
81575EA6,conditional random fields,0917F747
816DB8E2,world wide web,0826DA74
81715687,web services,021EE282
8172A4E3,atom,0AD65691
81751AAC,clustering,04625E4E
81751AAC,expander graph,093635B5
8333F3A8,image analysis,01B1E4E6
83A75C8B,reinforcement learning,05D05EDF
841C2606,multiple sequence alignment,053F42F3
85CFFF1D,publisher,090B0CE0
86103579,xsl,06D33E5B
8625D133,semantic web,00207EA7
00533F1E,image,06E96F52
0119F1D0,semantic web,00207EA7
020526B4,higher education,0734F9EA
022090B9,exponential growth,047C0213
046ACDDC,neural network,0304C748
04D419C8,graphical interface,02409D49
052738EA,autonomous agent,00D0DC92
052CB350,e commerce,04AF4EC1
059787AD,common gateway interface,0C1C7D1D
05FCBC34,decision support system,0665AEB3
06114FE9,information infrastructure,01E2FB0C
